VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,05/01/2016 02:09:32 AM,05/01/2016 02:15:07 AM,N,1,-73.915298461914062,40.760490417480469,-73.920402526855469,40.768245697021484,1,0.94,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,,
2,05/01/2016 02:21:12 AM,05/01/2016 02:28:39 AM,N,1,-73.936607360839844,40.820640563964844,-73.956512451171875,40.805435180664063,1,1.8,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
1,05/02/2016 01:26:33 PM,05/02/2016 02:00:02 PM,N,5,-73.986808776855469,40.701011657714844,-73.936920166015625,40.742435455322266,1,6.4,0,0,0,0,0,,0,0,2,2,,
2,05/02/2016 07:58:45 AM,05/02/2016 08:05:13 AM,N,1,-73.890838623046875,40.854263305664063,-73.896621704101563,40.860641479492188,1,0.76,6,0,0.5,0,0,,0.3,6.8,2,1,,
1,05/02/2016 07:56:32 AM,05/02/2016 08:04:20 AM,N,1,-73.857093811035156,40.736534118652344,-73.871757507324219,40.729011535644531,1,1.1,7,0,0.5,0,0,,0.3,7.8,2,1,,
1,05/02/2016 07:53:23 AM,05/02/2016 07:59:18 AM,N,1,-73.948600769042969,40.801479339599609,-73.954154968261719,40.790145874023438,1,1,6,0,0.5,1,0,,0.3,7.8,1,1,,
1,05/02/2016 06:10:44 PM,05/02/2016 06:22:34 PM,N,1,-73.990936279296875,40.692352294921875,-73.978157043457031,40.679851531982422,1,1.4,9,1,0.5,2.15,0,,0.3,12.95,1,1,,
1,05/03/2016 02:16:58 PM,05/03/2016 02:24:46 PM,N,1,-73.9609375,40.812049865722656,-73.948875427246094,40.828605651855469,2,1.3,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,,
2,05/03/2016 04:37:51 PM,05/03/2016 04:47:09 PM,N,1,-73.880035400390625,40.879802703857422,-73.910011291503906,40.903160095214844,4,3.38,12,1,0.5,0,0,,0.3,13.8,2,1,,
2,05/03/2016 08:45:31 AM,05/03/2016 08:50:54 AM,N,1,-73.939773559570313,40.807041168212891,-73.951896667480469,40.811679840087891,1,0.71,5.5,0,0.5,1,0,,0.3,7.3,1,1,,
2,05/03/2016 08:12:38 PM,05/03/2016 08:28:02 PM,N,1,-73.949455261230469,40.802253723144531,-73.858848571777344,40.817527770996094,1,6.44,19.5,0.5,0.5,4.16,0,,0.3,24.96,1,1,,
1,05/03/2016 10:14:56 PM,05/03/2016 10:17:56 PM,N,1,-73.829757690429687,40.7486572265625,-73.831771850585937,40.743610382080078,3,0.6,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,05/04/2016 08:55:54 AM,05/04/2016 09:12:33 AM,N,1,-73.946205139160156,40.806877136230469,-73.957817077636719,40.783786773681641,1,1.92,12,0,0.5,2.56,0,,0.3,15.36,1,1,,
2,05/04/2016 02:33:51 PM,05/04/2016 03:01:34 PM,N,1,-73.845893859863281,40.754611968994141,-73.912078857421875,40.681640625,5,9.55,30.5,0,0.5,7,0,,0.3,38.3,1,1,,
2,05/04/2016 03:44:59 PM,05/04/2016 04:25:03 PM,N,1,-73.844284057617188,40.721336364746094,-73.761146545410156,40.665237426757813,1,7.29,29.5,0,0.5,0,0,,0.3,30.3,2,1,,
2,05/04/2016 05:53:14 PM,05/04/2016 06:00:03 PM,N,1,-73.952239990234375,40.798141479492187,-73.945205688476563,40.792678833007813,1,0.85,6,1,0.5,1.56,0,,0.3,9.36,1,1,,
2,05/05/2016 10:45:17 PM,05/05/2016 10:53:57 PM,N,1,-73.907493591308594,40.823719024658203,-73.884574890136719,40.835506439208984,1,1.87,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,,
2,05/06/2016 05:34:00 PM,05/06/2016 05:37:52 PM,N,1,-73.955657958984375,40.787860870361328,-73.954536437988281,40.780941009521484,1,0.65,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,,
2,05/04/2016 07:17:11 PM,05/04/2016 07:21:25 PM,N,1,-73.98736572265625,40.691890716552734,-73.983039855957031,40.700176239013672,1,0.82,5,1,0.5,0,0,,0.3,6.8,2,1,,
1,05/06/2016 12:46:51 AM,05/06/2016 12:56:57 AM,N,1,-73.93817138671875,40.764743804931641,-73.90887451171875,40.759231567382812,1,2.1,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
1,05/06/2016 08:29:42 PM,05/06/2016 08:47:39 PM,N,1,-73.974845886230469,40.689643859863281,-73.974533081054687,40.686588287353516,1,3.4,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,05/04/2016 10:11:27 PM,05/04/2016 10:17:04 PM,N,1,-73.998283386230469,40.677448272705078,-74.014213562011719,40.677345275878906,1,1.2,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,05/06/2016 10:53:30 PM,05/06/2016 11:03:31 PM,N,1,-73.97894287109375,40.678417205810547,-73.9615478515625,40.674285888671875,1,2.1,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,,
2,05/06/2016 10:13:47 PM,05/06/2016 10:35:48 PM,N,1,-73.923667907714844,40.826984405517578,-73.836212158203125,40.858695983886719,1,13.13,36.5,0.5,0.5,0,0,,0.3,37.8,2,1,,
1,05/07/2016 02:45:56 PM,05/07/2016 02:51:55 PM,N,1,-73.952560424804688,40.818500518798828,-73.949043273925781,40.809284210205078,1,0.9,6,0,0.5,0,0,,0.3,6.8,2,1,,
2,05/07/2016 04:23:22 PM,05/07/2016 04:46:40 PM,N,1,-73.951492309570313,40.790943145751953,-73.991401672363281,40.749912261962891,1,4.68,18,0,0.5,0,0,,0.3,18.8,2,1,,
2,05/07/2016 03:14:20 AM,05/07/2016 03:27:23 AM,N,1,-73.948356628417969,40.808631896972656,-73.969688415527344,40.785518646240234,1,2.94,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,05/08/2016 01:19:19 AM,05/08/2016 01:30:07 AM,N,1,-73.933219909667969,40.695926666259766,-73.936210632324219,40.710758209228516,1,1.89,9.5,0.5,0.5,0,0,,0.3,10.8,1,1,,
2,05/08/2016 11:18:25 AM,05/08/2016 11:36:14 AM,N,1,-73.934547424316406,40.797168731689453,-73.825042724609375,40.762233734130859,1,9,26,0,0.5,0,5.54,,0.3,32.34,2,1,,
2,05/08/2016 09:31:51 PM,05/08/2016 09:43:09 PM,N,1,-73.943740844726563,40.810028076171875,-73.913764953613281,40.805206298828125,1,2.04,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,05/08/2016 04:41:42 PM,05/08/2016 04:52:59 PM,N,1,-73.947509765625,40.711334228515625,-73.9300537109375,40.699207305908203,1,1.66,9,0,0.5,1.96,0,,0.3,11.76,1,1,,
2,05/09/2016 05:36:31 PM,05/09/2016 05:47:50 PM,N,1,-73.8260498046875,40.742824554443359,-73.863838195800781,40.727954864501953,1,2.68,11,1,0.5,0,0,,0.3,12.8,2,1,,
2,05/09/2016 07:37:13 AM,05/09/2016 07:55:00 AM,N,1,-73.946060180664063,40.800407409667969,-73.939308166503906,40.797595977783203,1,2.23,13,0,0.5,0,0,,0.3,13.8,2,1,,
2,05/09/2016 08:56:14 AM,05/09/2016 09:05:08 AM,N,1,-73.938087463378906,40.792293548583984,-73.951622009277344,40.798641204833984,1,0.87,7,0,0.5,0,0,,0.3,7.8,1,1,,
2,05/09/2016 09:51:21 AM,05/09/2016 09:56:43 AM,N,1,-73.982994079589844,40.699260711669922,-73.977874755859375,40.693431854248047,6,1.05,5,0,0.5,0,0,,0.3,5.8,2,1,,
2,05/09/2016 02:02:35 PM,05/09/2016 02:32:19 PM,N,1,-73.941291809082031,40.792293548583984,-73.996040344238281,40.761676788330078,1,5.78,25,0,0.5,3,0,,0.3,28.8,1,1,,
2,05/09/2016 07:01:21 PM,05/09/2016 07:20:20 PM,N,1,-73.834465026855469,40.758438110351563,-73.803855895996094,40.762454986572266,1,2.29,13.5,1,0.5,3.06,0,,0.3,18.36,1,1,,
2,05/09/2016 03:16:19 PM,05/09/2016 03:25:59 PM,N,1,-73.860313415527344,40.833240509033203,-73.7938232421875,40.806430816650391,1,4.65,15,0,0.5,3.16,0,,0.3,18.96,1,1,,
2,05/09/2016 08:45:53 PM,05/09/2016 08:48:43 PM,N,1,-73.992477416992188,40.689476013183594,-73.992378234863281,40.683910369873047,1,0.63,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,05/10/2016 09:26:14 AM,05/10/2016 09:33:14 AM,N,1,-73.869712829589844,40.749061584472656,-73.864601135253906,40.736507415771484,1,0.97,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,05/10/2016 05:21:01 PM,05/10/2016 05:32:18 PM,N,1,-73.896812438964844,40.867321014404297,-73.914779663085938,40.879741668701172,1,2.12,10,1,0.5,0,0,,0.3,11.8,2,1,,
2,05/10/2016 10:55:35 AM,05/10/2016 11:19:34 AM,N,1,-73.988975524902344,40.692901611328125,-73.967147827148438,40.714069366455078,1,2.92,17.5,0,0.5,2.5,0,,0.3,20.8,1,1,,
2,05/10/2016 08:09:09 AM,05/10/2016 08:33:22 AM,N,1,-73.957977294921875,40.732765197753906,-73.86669921875,40.710430145263672,2,7.07,24.5,0,0.5,0,0,,0.3,25.3,1,1,,
2,05/10/2016 11:44:30 AM,05/10/2016 11:58:34 AM,N,1,-73.989608764648437,40.702472686767578,-73.986457824707031,40.687591552734375,1,1.28,9.5,0,0.5,2.58,0,,0.3,12.88,1,1,,
2,05/10/2016 11:08:20 PM,05/10/2016 11:13:49 PM,N,1,-73.844291687011719,40.721340179443359,-73.849922180175781,40.726085662841797,6,1,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,05/11/2016 12:01:16 AM,05/11/2016 12:07:00 AM,N,1,-73.893447875976563,40.746334075927734,-73.874542236328125,40.747104644775391,2,1.36,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,05/10/2016 08:08:06 PM,05/10/2016 08:13:21 PM,N,1,-73.9908447265625,40.692691802978516,-73.99951171875,40.67529296875,1,1.3,6,0.5,0.5,1,0,,0.3,8.3,1,1,,
1,05/11/2016 01:09:47 AM,05/11/2016 01:24:27 AM,N,1,-73.95166015625,40.725337982177734,-73.989242553710938,40.73046875,2,4.4,16,0.5,0.5,3.45,0,,0.3,20.75,1,1,,
2,05/11/2016 03:05:10 PM,05/11/2016 03:16:11 PM,N,1,-73.939201354980469,40.805339813232422,-73.959213256835938,40.799285888671875,1,1.58,9,0,0.5,1.96,0,,0.3,11.76,1,1,,
2,05/10/2016 03:38:53 PM,05/10/2016 03:42:29 PM,N,1,-73.954124450683594,40.806175231933594,-73.944648742675781,40.803337097167969,1,0.54,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,05/11/2016 05:15:52 PM,05/11/2016 05:24:44 PM,N,1,-73.902908325195312,40.746807098388672,-73.876899719238281,40.756027221679688,2,1.69,8,1,0.5,0,0,,0.3,9.8,2,1,,
1,05/10/2016 03:46:56 PM,05/10/2016 04:05:03 PM,N,1,-73.948516845703125,40.786464691162109,-73.939956665039063,40.819446563720703,1,2.9,13.5,1,0.5,0,0,,0.3,15.3,2,1,,
2,05/11/2016 01:49:25 PM,05/11/2016 02:00:04 PM,N,1,-73.855712890625,40.732711791992188,-73.825042724609375,40.736454010009766,1,2.69,11,0,0.5,2.36,0,,0.3,14.16,1,1,,
2,05/12/2016 07:59:29 AM,05/12/2016 08:08:26 AM,N,1,-73.990608215332031,40.702457427978516,-73.980880737304688,40.685382843017578,1,1.6,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,,
2,05/12/2016 08:36:25 AM,05/12/2016 08:55:24 AM,N,1,-74.012374877929688,40.677745819091797,-74.002281188964844,40.71466064453125,1,3.81,14.5,0,0.5,0,0,,0.3,15.3,2,1,,
2,05/13/2016 10:38:22 AM,05/13/2016 10:42:29 AM,N,1,-73.931846618652344,40.765144348144531,-73.942337036132813,40.754230499267578,2,0.94,5.5,0,0.5,1,0,,0.3,7.3,1,1,,
2,05/13/2016 11:11:45 AM,05/13/2016 11:17:32 AM,N,1,-73.937385559082031,40.804542541503906,-73.939193725585938,40.790821075439453,2,1.41,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
1,05/13/2016 12:38:13 PM,05/13/2016 01:20:32 PM,N,1,-73.830116271972656,40.759445190429688,-73.984336853027344,40.752540588378906,1,11.4,40.5,0,0.5,0,5.54,,0.3,46.84,2,1,,
2,05/13/2016 10:59:22 PM,05/13/2016 11:10:55 PM,N,1,-73.947883605957031,40.824886322021484,-73.920539855957031,40.867961883544922,1,3.58,13,0.5,0.5,3.58,0,,0.3,17.88,1,1,,
2,05/14/2016 07:40:43 AM,05/14/2016 07:47:35 AM,N,1,-73.948165893554688,40.784927368164063,-73.946296691894531,40.802234649658203,1,1.81,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
1,05/14/2016 09:27:43 PM,05/14/2016 09:35:09 PM,N,1,-73.960342407226562,40.657989501953125,-73.963661193847656,40.676990509033203,1,1.3,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,05/14/2016 08:55:50 PM,05/14/2016 09:21:08 PM,N,1,-73.994705200195313,40.697559356689453,-73.995140075683594,40.732551574707031,1,5.47,21.5,0.5,0.5,4.56,0,,0.3,27.36,1,1,,
2,05/15/2016 12:30:35 AM,05/15/2016 12:35:50 AM,N,1,-73.937873840332031,40.803741455078125,-73.946975708007812,40.788253784179688,1,1.38,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,,
2,05/15/2016 01:45:13 AM,05/15/2016 02:01:50 AM,N,5,-73.918098449707031,40.865657806396484,-73.862907409667969,40.855880737304688,2,3.68,15,0,0,0,0,,0,15,2,2,,
2,05/15/2016 06:57:49 AM,05/15/2016 07:07:17 AM,N,1,-73.922607421875,40.709342956542969,-73.950904846191406,40.724056243896484,1,2.45,10.5,0,0.5,0,0,,0.3,11.3,2,1,,
2,05/15/2016 01:09:09 AM,05/15/2016 01:15:17 AM,N,1,-73.938369750976563,40.69879150390625,-73.951583862304688,40.713356018066406,1,1.24,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,05/15/2016 02:58:00 PM,05/15/2016 03:09:09 PM,N,1,-73.962417602539062,40.658031463623047,-73.998863220214844,40.675102233886719,1,3.38,12,0,0.5,0,0,,0.3,12.8,2,1,,
2,05/15/2016 02:30:23 PM,05/15/2016 02:35:07 PM,N,1,-73.905288696289062,40.879203796386719,-73.909629821777344,40.886768341064453,1,0.86,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
1,05/15/2016 02:43:11 PM,05/15/2016 02:50:40 PM,N,1,-73.925384521484375,40.761802673339844,-73.908294677734375,40.755508422851563,1,1.2,7,0,0.5,1.55,0,,0.3,9.35,1,1,,
2,05/17/2016 08:59:43 AM,05/17/2016 09:19:44 AM,N,1,-73.997184753417969,40.691055297851562,-74.007553100585937,40.725528717041016,1,3.39,15.5,0,0.5,3.26,0,,0.3,19.56,1,1,,
1,05/17/2016 02:05:10 PM,05/17/2016 02:14:02 PM,N,1,-73.959014892578125,40.809349060058594,-73.952537536621094,40.801841735839844,1,1.4,8,0,0.5,1.75,0,,0.3,10.55,1,1,,
2,05/17/2016 11:57:28 AM,05/17/2016 12:09:52 PM,N,1,-73.830223083496094,40.713596343994141,-73.79254150390625,40.694618225097656,1,3.36,13,0,0.5,0,0,,0.3,13.8,1,1,,
2,05/17/2016 02:42:24 AM,05/17/2016 02:43:40 AM,N,5,-73.941291809082031,40.678615570068359,-73.941131591796875,40.679157257080078,1,0,20,0,0,0,0,,0,20,2,2,,
2,05/17/2016 03:37:09 PM,05/17/2016 03:45:09 PM,N,1,-73.896492004394531,40.867156982421875,-73.884567260742188,40.876220703125,1,1.15,7,0,0.5,1.95,0,,0.3,9.75,1,1,,
2,05/17/2016 07:55:58 PM,05/17/2016 08:00:57 PM,N,1,-73.849761962890625,40.826301574707031,-73.847373962402344,40.82647705078125,1,0.53,4,1,0.5,0.03,0,,0.3,5.83,1,1,,
2,05/17/2016 08:30:49 PM,05/17/2016 08:56:49 PM,N,1,-73.977951049804687,40.684665679931641,-73.886138916015625,40.647430419921875,1,6.62,23.5,0.5,0.5,4.96,0,,0.3,29.76,1,1,,
1,05/18/2016 04:44:26 PM,05/18/2016 04:55:12 PM,N,1,-73.917472839355469,40.8160400390625,-73.943931579589844,40.819972991943359,1,1.6,9,1,0.5,0,0,,0.3,10.8,1,1,,
2,05/18/2016 09:49:18 PM,05/18/2016 10:12:01 PM,N,1,-73.955322265625,40.71807861328125,-73.911705017089844,40.694145202636719,1,3.65,16.5,0.5,0.5,0,0,,0.3,17.8,1,1,,
2,05/19/2016 03:23:58 PM,05/19/2016 04:05:20 PM,N,1,-73.951103210449219,40.786003112792969,-73.987205505371094,40.686233520507812,6,10.07,35,0,0.5,8.95,0,,0.3,44.75,1,1,,
1,05/19/2016 07:16:48 PM,05/19/2016 07:43:12 PM,N,1,-73.97589111328125,40.684120178222656,-73.941352844238281,40.704593658447266,1,3.8,19,0.5,0.5,0,0,,0.3,20.3,2,1,,
2,05/18/2016 11:36:43 PM,05/18/2016 11:45:15 PM,N,1,-73.958061218261719,40.608985900878906,-73.993705749511719,40.619110107421875,2,2.46,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1,,
2,05/19/2016 04:56:34 AM,05/19/2016 05:10:50 AM,N,1,-73.951835632324219,40.714111328125,-73.953659057617188,40.653972625732422,1,4.55,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,,
2,05/19/2016 06:51:52 PM,05/19/2016 07:04:48 PM,N,1,-73.955154418945313,40.804569244384766,-73.934959411621094,40.811756134033203,1,1.52,10,1,0.5,0,0,,0.3,11.8,2,1,,
1,05/20/2016 01:04:34 AM,05/20/2016 01:16:14 AM,N,1,-73.943153381347656,40.707206726074219,-73.966926574707031,40.710689544677734,2,1.5,9,0.5,0.5,3.05,0,,0.3,13.35,1,1,,
1,05/20/2016 12:27:04 PM,05/20/2016 12:31:24 PM,N,1,-73.944900512695313,40.824134826660156,-73.952171325683594,40.818943023681641,1,0.6,5,0,0.5,0,0,,0.3,5.8,2,1,,
2,05/20/2016 05:54:30 AM,05/20/2016 06:32:29 AM,N,1,-73.972633361816406,40.687053680419922,-73.789878845214844,40.646961212158203,1,12.15,40,0.5,0.5,12.39,0,,0.3,53.69,1,1,,
2,05/20/2016 03:30:41 PM,05/20/2016 04:28:21 PM,N,1,-73.9532470703125,40.788368225097656,-73.963325500488281,40.754493713378906,2,5.87,35,0,0.5,5,0,,0.3,40.8,1,1,,
2,05/21/2016 02:37:04 AM,05/21/2016 02:43:15 AM,N,1,-73.941612243652344,40.680027008056641,-73.915145874023438,40.678539276123047,1,1.42,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
1,05/20/2016 06:24:43 PM,05/20/2016 06:51:56 PM,N,1,-73.995040893554687,40.702602386474609,-73.953376770019531,40.719779968261719,1,3.6,17.5,1,0.5,3.85,0,,0.3,23.15,1,1,,
2,05/21/2016 03:38:26 AM,05/21/2016 03:59:17 AM,N,1,-73.958457946777344,40.721382141113281,-74.007301330566406,40.707115173339844,1,4.83,18,0.5,0.5,0,0,,0.3,19.3,2,1,,
2,05/21/2016 01:22:17 PM,05/21/2016 01:41:43 PM,N,1,-73.8939208984375,40.850933074951172,-73.859390258789063,40.814811706542969,6,3.93,16,0,0.5,0,0,,0.3,16.8,2,1,,
2,05/21/2016 11:03:37 AM,05/21/2016 11:24:25 AM,N,1,-73.953948974609375,40.673896789550781,-73.951774597167969,40.731906890869141,5,4.68,17.5,0,0.5,4.58,0,,0.3,22.88,1,1,,
1,05/21/2016 04:43:21 PM,05/21/2016 04:54:19 PM,N,1,-73.950347900390625,40.680446624755859,-73.939491271972656,40.668743133544922,1,1.8,9.5,0,0.5,2.05,0,,0.3,12.35,1,1,,
2,05/21/2016 05:49:11 PM,05/21/2016 05:57:57 PM,N,1,-73.826347351074219,40.834644317626953,-73.828636169433594,40.864479064941406,1,2.81,10.5,0,0.5,0,0,,0.3,11.3,1,1,,
2,05/21/2016 11:30:30 PM,05/21/2016 11:45:42 PM,N,1,-73.952835083007813,40.723171234130859,-73.924560546875,40.746910095214844,1,2.71,12.5,0.5,0.5,1.5,0,,0.3,15.3,1,1,,
2,05/21/2016 05:05:02 PM,05/21/2016 05:13:27 PM,N,1,-73.953262329101563,40.791591644287109,-73.961112976074219,40.771633148193359,1,1.66,8,0,0.5,1.76,0,,0.3,10.56,1,1,,
1,05/21/2016 08:38:45 PM,05/21/2016 08:47:27 PM,N,1,-73.944465637207031,40.814006805419922,-73.945571899414063,40.827884674072266,4,1.2,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,05/22/2016 03:53:48 AM,05/22/2016 04:08:42 AM,N,1,-73.957618713378906,40.729801177978516,-73.990348815917969,40.713348388671875,1,6.24,19,0.5,0.5,4.06,0,,0.3,24.36,1,1,,
1,05/22/2016 12:20:33 AM,05/22/2016 12:43:32 AM,N,1,-73.88482666015625,40.747791290283203,-73.798439025878906,40.695526123046875,1,10.6,31.5,0.5,0.5,0,0,,0.3,32.8,2,1,,
2,05/22/2016 04:17:31 AM,05/22/2016 04:37:30 AM,N,1,-73.807525634765625,40.700675964355469,-73.8310546875,40.755649566650391,1,6.58,22.5,0.5,0.5,0,0,,0.3,23.8,2,1,,
1,05/22/2016 10:27:13 AM,05/22/2016 10:41:23 AM,N,1,-73.942062377929688,40.841121673583984,-73.990386962890625,40.76788330078125,1,6.5,20.5,1,0.5,4.45,0,,0.3,26.75,1,1,,
2,05/22/2016 02:31:47 AM,05/22/2016 02:46:51 AM,N,1,-73.923736572265625,40.7069091796875,-73.992057800292969,40.699554443359375,1,4.24,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1,,
2,05/22/2016 08:22:44 AM,05/22/2016 08:26:02 AM,N,1,-73.948745727539063,40.788887023925781,-73.955818176269531,40.772480010986328,1,1.38,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
1,05/22/2016 09:24:54 PM,05/22/2016 09:34:49 PM,N,1,-73.923057556152344,40.867111206054687,-73.943901062011719,40.838119506835938,1,2.8,11,0.5,0.5,0,0,,0.3,12.3,1,1,,
1,05/23/2016 01:26:12 AM,05/23/2016 02:02:49 AM,N,1,-73.942939758300781,40.692371368408203,-73.946952819824219,40.834869384765625,1,17.1,48.5,0.5,0.5,9.95,0,,0.3,59.75,1,1,,
2,05/23/2016 08:01:07 AM,05/23/2016 08:03:46 AM,N,1,-73.9178466796875,40.760345458984375,-73.917884826660156,40.765251159667969,1,0.5,4,0,0.5,0,0,,0.3,4.8,2,1,,
2,05/24/2016 03:45:06 AM,05/24/2016 03:52:25 AM,N,1,-73.9381103515625,40.847053527832031,-73.919082641601563,40.848648071289063,1,1.96,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
1,05/24/2016 10:41:06 PM,05/24/2016 10:46:51 PM,N,1,-73.980026245117188,40.677139282226563,-73.983154296875,40.661678314208984,2,1.4,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
1,05/25/2016 07:54:21 AM,05/25/2016 08:23:47 AM,N,1,-73.987190246582031,40.669570922851563,-73.972976684570313,40.748870849609375,1,8.8,28,0,0.5,4,0,,0.3,32.8,1,1,,
2,05/24/2016 11:04:14 AM,05/24/2016 11:07:53 AM,N,1,-73.869636535644531,40.749473571777344,-73.873519897460938,40.742546081542969,1,0.59,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
1,05/24/2016 06:41:56 PM,05/24/2016 06:47:42 PM,N,1,-73.891563415527344,40.74908447265625,-73.883621215820313,40.755649566650391,1,0.9,6,1,0.5,0,0,,0.3,7.8,2,1,,
2,05/25/2016 04:35:52 PM,05/25/2016 04:49:22 PM,N,1,-73.96246337890625,40.810283660888672,-73.955429077148438,40.786140441894531,1,2.39,11,1,0.5,0,0,,0.3,12.8,2,1,,
2,05/24/2016 07:33:01 PM,05/24/2016 07:40:21 PM,N,1,-73.979148864746094,40.683284759521484,-73.98223876953125,40.665962219238281,1,1.55,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,,
1,05/24/2016 02:34:00 PM,05/24/2016 02:44:59 PM,N,5,-73.868553161621094,40.735504150390625,-73.861190795898438,40.7489013671875,2,1.5,10,0,0,0,0,,0,10,2,2,,
2,05/24/2016 03:06:58 PM,05/24/2016 03:33:58 PM,N,1,-73.942153930664063,40.842117309570313,-73.983085632324219,40.760963439941406,1,7.66,27,0,0.5,0,0,,0.3,27.8,1,1,,
2,05/25/2016 08:31:34 PM,05/25/2016 08:38:56 PM,N,1,-73.873489379882813,40.756587982177734,-73.872108459472656,40.774368286132812,1,1.61,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,05/25/2016 11:28:54 PM,05/25/2016 11:42:04 PM,N,1,-73.964431762695312,40.686721801757813,-73.949684143066406,40.725414276123047,5,3.51,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,05/26/2016 02:18:54 PM,05/26/2016 02:24:43 PM,N,1,-73.951271057128906,40.810321807861328,-73.950859069824219,40.8206787109375,1,0.92,6,0,0.5,0,0,,0.3,6.8,2,1,,
1,05/26/2016 05:46:05 PM,05/26/2016 06:17:44 PM,N,1,-73.989425659179687,40.688591003417969,-73.91754150390625,40.684879302978516,1,4.4,21.5,1,0.5,1,0,,0.3,24.3,1,1,,
2,05/27/2016 01:51:16 AM,05/27/2016 01:56:14 AM,N,1,-73.893707275390625,40.747596740722656,-73.87982177734375,40.769374847412109,1,2.84,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1,,
2,05/27/2016 05:58:17 PM,05/27/2016 06:17:26 PM,N,5,-73.929153442382812,40.822395324707031,-73.922515869140625,40.829734802246094,1,2.48,10,0,0,0,0,,0,10,2,2,,
2,05/27/2016 08:56:07 AM,05/27/2016 09:13:25 AM,N,1,-73.942642211914063,40.797260284423828,-73.94891357421875,40.776714324951172,1,1.79,12,0,0.5,0,0,,0.3,12.8,2,1,,
2,05/27/2016 08:40:32 PM,05/27/2016 08:43:34 PM,N,1,-73.914085388183594,40.756641387939453,-73.906028747558594,40.762676239013672,1,0.7,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,05/27/2016 08:38:17 PM,05/27/2016 08:47:53 PM,N,1,-73.93963623046875,40.805202484130859,-73.95697021484375,40.802276611328125,1,1.32,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,,
2,05/28/2016 02:34:04 AM,05/28/2016 02:45:48 AM,N,1,-73.951736450195312,40.714958190917969,-73.997489929199219,40.720802307128906,1,2.91,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
1,05/28/2016 02:46:43 AM,05/28/2016 02:55:30 AM,N,1,-73.925201416015625,40.755397796630859,-73.911880493164062,40.775058746337891,1,1.8,8,0.5,0.5,1.85,0,,0.3,11.15,1,1,,
2,05/27/2016 11:48:41 PM,05/28/2016 12:12:02 AM,N,1,-73.957969665527344,40.721851348876953,-73.9481201171875,40.78497314453125,1,6.83,23.5,0.5,0.5,0,0,,0.3,24.8,2,1,,
2,05/28/2016 01:33:41 AM,05/28/2016 01:49:58 AM,N,1,-73.869789123535156,40.733596801757813,-73.829811096191406,40.706478118896484,1,3.4,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,,
2,05/28/2016 09:49:01 PM,05/28/2016 10:04:47 PM,N,1,-73.978919982910156,40.683673858642578,-73.992927551269531,40.714481353759766,1,2.79,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
