set term gnuplot size 112,112
set grid back
unset key
-1.01074 -0.153647
-1.01041 -0.153662
-1.01008 -0.153677
-1.00975 -0.153691
-1.00942 -0.153706
-1.00909 -0.153721
-1.00876 -0.153735
-1.00843 -0.15375
-1.0081 -0.153765
-1.00778 -0.153779
-1.00745 -0.153794
-1.00712 -0.153809
-1.00679 -0.153823
-1.00646 -0.153838
-1.00613 -0.153852
-1.00581 -0.153867
-1.00548 -0.153881
-1.00515 -0.153896
-1.00482 -0.15391
-1.0045 -0.153925
-1.00417 -0.153939
-1.00384 -0.153954
-1.00352 -0.153968
-1.00319 -0.153982
-1.00286 -0.153997
-1.00254 -0.154011
-1.00221 -0.154026
-1.00188 -0.15404
-1.00156 -0.154054
-1.00123 -0.154068
-1.0009 -0.154083
-1.00058 -0.154097
-1.00025 -0.154111
-0.999928 -0.154125
-0.999603 -0.154139
-0.999278 -0.154154
-0.998953 -0.154168
-0.998628 -0.154182
-0.998304 -0.154196
-0.997979 -0.15421
-0.997655 -0.154224
-0.997331 -0.154238
-0.997007 -0.154252
-0.996683 -0.154266
-0.996359 -0.15428
-0.996035 -0.154294
-0.995712 -0.154308
-0.995388 -0.154322
-0.995065 -0.154336
-0.994742 -0.15435
-0.994419 -0.154364
-0.994096 -0.154377
-0.993773 -0.154391
-0.99345 -0.154405
-0.993128 -0.154419
-0.992806 -0.154433
-0.992483 -0.154446
-0.992161 -0.15446
-0.991839 -0.154474
-0.991518 -0.154487
-0.991196 -0.154501
-0.990874 -0.154515
-0.990553 -0.154528
-0.990232 -0.154542
-0.98991 -0.154556
-0.989589 -0.154569
-0.989268 -0.154583
-0.988948 -0.154596
-0.988627 -0.15461
-0.988306 -0.154623
-0.987986 -0.154637
-0.987666 -0.15465
-0.987346 -0.154664
-0.987026 -0.154677
-0.986706 -0.15469
-0.986386 -0.154704
-0.986066 -0.154717
-0.985747 -0.15473
-0.985427 -0.154744
-0.985108 -0.154757
-0.984789 -0.15477
-0.98447 -0.154784
-0.984151 -0.154797
-0.983832 -0.15481
-0.983513 -0.154823
-0.983195 -0.154836
-0.982876 -0.154849
-0.982558 -0.154863
-0.98224 -0.154876
-0.981922 -0.154889
-0.981604 -0.154902
-0.981286 -0.154915
-0.980968 -0.154928
-0.980651 -0.154941
-0.980333 -0.154954
-0.980016 -0.154967
-0.979699 -0.15498
-0.979382 -0.154993
-0.979065 -0.155006
-0.978748 -0.155018
-0.978431 -0.155031
-0.978114 -0.155044
-0.977798 -0.155057
-0.977481 -0.15507
-0.977165 -0.155082
-0.976849 -0.155095
-0.976533 -0.155108
-0.976217 -0.155121
-0.975901 -0.155133
-0.975585 -0.155146
-0.97527 -0.155159
-0.974954 -0.155171
-0.974639 -0.155184
-0.974323 -0.155196
-0.974008 -0.155209
-0.973693 -0.155221
-0.973378 -0.155234
-0.973063 -0.155246
-0.972749 -0.155259
-0.972434 -0.155271
-0.972119 -0.155284
-0.971805 -0.155296
-0.971491 -0.155308
-0.971176 -0.155321
-0.970862 -0.155333
-0.970548 -0.155345
-0.970234 -0.155358
-0.969921 -0.15537
-0.969607 -0.155382
-0.969293 -0.155394
-0.96898 -0.155407
-0.968667 -0.155419
-0.968353 -0.155431
-0.96804 -0.155443
-0.967727 -0.155455
-0.967414 -0.155467
-0.967101 -0.155479
-0.966789 -0.155491
-0.966476 -0.155503
-0.966164 -0.155515
-0.965851 -0.155527
-0.965539 -0.155539
-0.965227 -0.155551
-0.964915 -0.155563
-0.964602 -0.155575
-0.964291 -0.155587
-0.963979 -0.155599
-0.963667 -0.155611
-0.963355 -0.155622
-0.963044 -0.155634
-0.962732 -0.155646
-0.962421 -0.155658
-0.96211 -0.155669
-0.961799 -0.155681
-0.961488 -0.155693
-0.961177 -0.155704
-0.960866 -0.155716
-0.960555 -0.155727
-0.960245 -0.155739
-0.959934 -0.15575
-0.959623 -0.155762
-0.959313 -0.155773
-0.959003 -0.155785
-0.958693 -0.155796
-0.958383 -0.155808
-0.958073 -0.155819
-0.957763 -0.155831
-0.957453 -0.155842
-0.957143 -0.155853
-0.956833 -0.155865
-0.956524 -0.155876
-0.956214 -0.155887
-0.955905 -0.155898
-0.955596 -0.155909
-0.955287 -0.155921
-0.954978 -0.155932
-0.954669 -0.155943
-0.95436 -0.155954
-0.954051 -0.155965
-0.953742 -0.155976
-0.953433 -0.155987
-0.953125 -0.155998
-0.952816 -0.156009
-0.952508 -0.15602
-0.9522 -0.156031
-0.951891 -0.156042
-0.951583 -0.156053
-0.951275 -0.156064
-0.950967 -0.156075
-0.950659 -0.156085
-0.950352 -0.156096
-0.950044 -0.156107
-0.949736 -0.156118
-0.949429 -0.156128
-0.949121 -0.156139
-0.948814 -0.15615
-0.948506 -0.15616
-0.948199 -0.156171
-0.947892 -0.156182
-0.947585 -0.156192
-0.947278 -0.156203
-0.946971 -0.156213
-0.946664 -0.156224
-0.946357 -0.156234
-0.946051 -0.156245
-0.945744 -0.156255
-0.945438 -0.156265
-0.945131 -0.156276
-0.944825 -0.156286
-0.944519 -0.156296
-0.944212 -0.156307
-0.943906 -0.156317
-0.9436 -0.156327
-0.943294 -0.156337
-0.942988 -0.156347
-0.942682 -0.156358
-0.942377 -0.156368
-0.942071 -0.156378
-0.941765 -0.156388
-0.94146 -0.156398
-0.941154 -0.156408
-0.940849 -0.156418
-0.940544 -0.156428
-0.940238 -0.156438
-0.939933 -0.156448
-0.939628 -0.156458
-0.939323 -0.156468
-0.939018 -0.156477
-0.938713 -0.156487
-0.938408 -0.156497
-0.938104 -0.156507
-0.937799 -0.156516
-0.937494 -0.156526
-0.93719 -0.156536
-0.936885 -0.156545
-0.936581 -0.156555
-0.936276 -0.156565
-0.935972 -0.156574
-0.935668 -0.156584
-0.935364 -0.156593
-0.93506 -0.156603
-0.934756 -0.156612
-0.934452 -0.156622
-0.934148 -0.156631
-0.933844 -0.156641
-0.93354 -0.15665
-0.933236 -0.156659
-0.932933 -0.156668
-0.932629 -0.156678
-0.932326 -0.156687
-0.932022 -0.156696
-0.931719 -0.156705
-0.931416 -0.156715
-0.931112 -0.156724
-0.930809 -0.156733
-0.930506 -0.156742
-0.930203 -0.156751
-0.9299 -0.15676
-0.929597 -0.156769
-0.929294 -0.156778
-0.928991 -0.156787
-0.928688 -0.156796
-0.928385 -0.156805
-0.928083 -0.156814
-0.92778 -0.156822
-0.927478 -0.156831
-0.927175 -0.15684
-0.926873 -0.156849
-0.92657 -0.156857
-0.926268 -0.156866
-0.925966 -0.156875
-0.925663 -0.156883
-0.925361 -0.156892
-0.925059 -0.1569
-0.924757 -0.156909
-0.924455 -0.156918
-0.924153 -0.156926
-0.923851 -0.156934
-0.923549 -0.156943
-0.923247 -0.156951
-0.922946 -0.15696
-0.922644 -0.156968
-0.922342 -0.156976
-0.922041 -0.156985
-0.921739 -0.156993
-0.921438 -0.157001
-0.921136 -0.157009
-0.920835 -0.157017
-0.920533 -0.157026
-0.920232 -0.157034
-0.919931 -0.157042
-0.91963 -0.15705
-0.919328 -0.157058
-0.919027 -0.157066
-0.918726 -0.157074
-0.918425 -0.157082
-0.918124 -0.15709
-0.917823 -0.157097
-0.917522 -0.157105
-0.917221 -0.157113
-0.916921 -0.157121
-0.91662 -0.157129
-0.916319 -0.157136
-0.916018 -0.157144
-0.915718 -0.157152
-0.915417 -0.157159
-0.915117 -0.157167
-0.914816 -0.157174
-0.914516 -0.157182
-0.914215 -0.157189
-0.913915 -0.157197
-0.913615 -0.157204
-0.913314 -0.157212
-0.913014 -0.157219
-0.912714 -0.157227
-0.912414 -0.157234
-0.912114 -0.157241
-0.911813 -0.157248
-0.911513 -0.157256
-0.911213 -0.157263
-0.910913 -0.15727
-0.910613 -0.157277
-0.910313 -0.157284
-0.910014 -0.157291
-0.909714 -0.157298
-0.909414 -0.157305
-0.909114 -0.157312
-0.908814 -0.157319
-0.908515 -0.157326
-0.908215 -0.157333
-0.907915 -0.15734
-0.907616 -0.157347
-0.907316 -0.157354
-0.907017 -0.15736
-0.906717 -0.157367
-0.906418 -0.157374
-0.906118 -0.15738
-0.905819 -0.157387
-0.90552 -0.157394
-0.90522 -0.1574
-0.904921 -0.157407
-0.904622 -0.157413
-0.904322 -0.15742
-0.904023 -0.157426
-0.903724 -0.157433
-0.903425 -0.157439
-0.903126 -0.157445
-0.902827 -0.157452
-0.902528 -0.157458
-0.902229 -0.157464
-0.90193 -0.15747
-0.901631 -0.157476
-0.901332 -0.157483
-0.901033 -0.157489
-0.900734 -0.157495
-0.900435 -0.157501
-0.900136 -0.157507
-0.899837 -0.157513
-0.899538 -0.157519
-0.89924 -0.157525
-0.898941 -0.157531
-0.898642 -0.157536
-0.898343 -0.157542
-0.898045 -0.157548
-0.897746 -0.157554
-0.897447 -0.15756
-0.897149 -0.157565
-0.89685 -0.157571
-0.896552 -0.157576
-0.896253 -0.157582
-0.895955 -0.157588
-0.895656 -0.157593
-0.895358 -0.157599
-0.895059 -0.157604
-0.894761 -0.157609
-0.894462 -0.157615
-0.894164 -0.15762
-0.893865 -0.157625
-0.893567 -0.157631
-0.893269 -0.157636
-0.89297 -0.157641
-0.892672 -0.157646
-0.892374 -0.157651
-0.892075 -0.157657
-0.891777 -0.157662
-0.891479 -0.157667
-0.891181 -0.157672
-0.890882 -0.157677
-0.890584 -0.157682
-0.890286 -0.157686
-0.889988 -0.157691
-0.88969 -0.157696
-0.889392 -0.157701
-0.889093 -0.157706
-0.888795 -0.15771
-0.888497 -0.157715
-0.888199 -0.15772
-0.887901 -0.157724
-0.887603 -0.157729
-0.887305 -0.157734
-0.887007 -0.157738
-0.886709 -0.157743
-0.886411 -0.157747
-0.886113 -0.157751
-0.885815 -0.157756
-0.885517 -0.15776
-0.885219 -0.157764
-0.884921 -0.157769
-0.884623 -0.157773
-0.884325 -0.157777
-0.884027 -0.157781
-0.883729 -0.157785
-0.883431 -0.157789
-0.883133 -0.157793
-0.882835 -0.157797
-0.882537 -0.157801
-0.882239 -0.157805
-0.881941 -0.157809
-0.881644 -0.157813
-0.881346 -0.157817
-0.881048 -0.157821
-0.88075 -0.157825
-0.880452 -0.157828
-0.880154 -0.157832
-0.879856 -0.157836
-0.879558 -0.157839
-0.879261 -0.157843
-0.878963 -0.157846
-0.878665 -0.15785
-0.878367 -0.157853
-0.878069 -0.157857
-0.877771 -0.15786
-0.877473 -0.157863
-0.877176 -0.157867
-0.876878 -0.15787
-0.87658 -0.157873
-0.876282 -0.157876
-0.875984 -0.15788
-0.875686 -0.157883
-0.875389 -0.157886
-0.875091 -0.157889
-0.874793 -0.157892
-0.874495 -0.157895
-0.874197 -0.157898
-0.873899 -0.157901
-0.873601 -0.157904
-0.873304 -0.157906
-0.873006 -0.157909
-0.872708 -0.157912
-0.87241 -0.157915
-0.872112 -0.157917
-0.871814 -0.15792
-0.871516 -0.157923
-0.871219 -0.157925
-0.870921 -0.157928
-0.870623 -0.15793
-0.870325 -0.157933
-0.870027 -0.157935
-0.869729 -0.157937
-0.869431 -0.15794
-0.869133 -0.157942
-0.868835 -0.157944
-0.868537 -0.157946
-0.868239 -0.157949
-0.867941 -0.157951
-0.867643 -0.157953
-0.867346 -0.157955
-0.867048 -0.157957
-0.86675 -0.157959
-0.866452 -0.157961
-0.866154 -0.157963
-0.865856 -0.157965
-0.865558 -0.157966
-0.865259 -0.157968
-0.864961 -0.15797
-0.864663 -0.157972
-0.864365 -0.157973
-0.864067 -0.157975
-0.863769 -0.157977
-0.863471 -0.157978
-0.863173 -0.15798
-0.862875 -0.157981
-0.862577 -0.157983
-0.862278 -0.157984
-0.86198 -0.157985
-0.861682 -0.157987
-0.861384 -0.157988
-0.861086 -0.157989
-0.860788 -0.15799
-0.860489 -0.157991
-0.860191 -0.157993
-0.859893 -0.157994
-0.859594 -0.157995
-0.859296 -0.157996
-0.858998 -0.157997
-0.8587 -0.157997
-0.858401 -0.157998
-0.858103 -0.157999
-0.857804 -0.158
-0.857506 -0.158001
-0.857208 -0.158001
-0.856909 -0.158002
-0.856611 -0.158003
-0.856312 -0.158003
-0.856014 -0.158004
-0.855715 -0.158004
-0.855417 -0.158005
-0.855118 -0.158005
-0.85482 -0.158006
-0.854521 -0.158006
-0.854222 -0.158006
-0.853924 -0.158006
-0.853625 -0.158007
-0.853326 -0.158007
-0.853028 -0.158007
-0.852729 -0.158007
-0.85243 -0.158007
-0.852131 -0.158007
-0.851833 -0.158007
-0.851534 -0.158007
-0.851235 -0.158007
-0.850936 -0.158007
-0.850637 -0.158006
-0.850338 -0.158006
-0.850039 -0.158006
-0.84974 -0.158006
-0.849441 -0.158005
-0.849142 -0.158005
-0.848843 -0.158004
-0.848544 -0.158004
-0.848245 -0.158003
-0.847946 -0.158003
-0.847647 -0.158002
-0.847348 -0.158001
-0.847049 -0.158001
-0.846749 -0.158
-0.84645 -0.157999
-0.846151 -0.157998
-0.845852 -0.157997
-0.845552 -0.157996
-0.845253 -0.157995
-0.844953 -0.157994
-0.844654 -0.157993
-0.844355 -0.157992
-0.844055 -0.157991
-0.843756 -0.15799
-0.843456 -0.157989
-0.843157 -0.157987
-0.842857 -0.157986
-0.842557 -0.157985
-0.842258 -0.157983
-0.841958 -0.157982
-0.841658 -0.15798
-0.841358 -0.157979
-0.841059 -0.157977
-0.840759 -0.157976
-0.840459 -0.157974
-0.840159 -0.157972
-0.839859 -0.157971
-0.839559 -0.157969
-0.839259 -0.157967
-0.838959 -0.157965
-0.838659 -0.157963
-0.838359 -0.157961
-0.838059 -0.157959
-0.837759 -0.157957
-0.837459 -0.157955
-0.837158 -0.157953
-0.836858 -0.157951
-0.836558 -0.157948
-0.836258 -0.157946
-0.835957 -0.157944
-0.835657 -0.157941
-0.835356 -0.157939
-0.835056 -0.157936
-0.834755 -0.157934
-0.834455 -0.157931
-0.834154 -0.157929
-0.833854 -0.157926
-0.833553 -0.157923
-0.833252 -0.157921
-0.832952 -0.157918
-0.832651 -0.157915
-0.83235 -0.157912
-0.832049 -0.157909
-0.831748 -0.157906
-0.831447 -0.157903
-0.831146 -0.1579
-0.830845 -0.157897
-0.830544 -0.157894
-0.830243 -0.157891
-0.829942 -0.157888
-0.829641 -0.157884
-0.82934 -0.157881
-0.829038 -0.157878
-0.828737 -0.157874
-0.828436 -0.157871
-0.828134 -0.157867
-0.827833 -0.157864
-0.827531 -0.15786
-0.82723 -0.157856
-0.826928 -0.157853
-0.826627 -0.157849
-0.826325 -0.157845
-0.826023 -0.157841
-0.825722 -0.157837
-0.82542 -0.157834
-0.825118 -0.15783
-0.824816 -0.157826
-0.824514 -0.157821
-0.824212 -0.157817
-0.82391 -0.157813
-0.823608 -0.157809
-0.823306 -0.157805
-0.823004 -0.1578
-0.822702 -0.157796
-0.8224 -0.157792
-0.822097 -0.157787
-0.821795 -0.157783
-0.821493 -0.157778
-0.82119 -0.157774
-0.820888 -0.157769
-0.820585 -0.157764
-0.820283 -0.15776
-0.81998 -0.157755
-0.819677 -0.15775
-0.819375 -0.157745
-0.819072 -0.15774
-0.818769 -0.157735
-0.818466 -0.15773
-0.818163 -0.157725
-0.81786 -0.15772
-0.817557 -0.157715
-0.817254 -0.15771
-0.816951 -0.157705
-0.816648 -0.157699
-0.816345 -0.157694
-0.816042 -0.157688
-0.815738 -0.157683
-0.815435 -0.157678
-0.815132 -0.157672
-0.814828 -0.157666
-0.814525 -0.157661
-0.814221 -0.157655
-0.813918 -0.157649
-0.813614 -0.157644
-0.81331 -0.157638
-0.813006 -0.157632
-0.812703 -0.157626
-0.812399 -0.15762
-0.812095 -0.157614
-0.811791 -0.157608
-0.811487 -0.157602
-0.811183 -0.157596
-0.810878 -0.157589
-0.810574 -0.157583
-0.81027 -0.157577
-0.809966 -0.15757
-0.809661 -0.157564
-0.809357 -0.157558
-0.809052 -0.157551
-0.808748 -0.157545
-0.808443 -0.157538
-0.808139 -0.157531
-0.807834 -0.157525
-0.807529 -0.157518
-0.807225 -0.157511
-0.80692 -0.157504
-0.806615 -0.157497
-0.80631 -0.15749
-0.806005 -0.157483
-0.8057 -0.157476
-0.805394 -0.157469
-0.805089 -0.157462
-0.804784 -0.157455
-0.804479 -0.157448
-0.804173 -0.15744
-0.803868 -0.157433
-0.803562 -0.157425
-0.803257 -0.157418
-0.802951 -0.157411
-0.802646 -0.157403
-0.80234 -0.157395
-0.802034 -0.157388
-0.801728 -0.15738
-0.801422 -0.157372
-0.801116 -0.157364
-0.80081 -0.157357
-0.800504 -0.157349
-0.800198 -0.157341
-0.799892 -0.157333
-0.799586 -0.157325
-0.799279 -0.157317
-0.798973 -0.157308
-0.798666 -0.1573
-0.79836 -0.157292
-0.798053 -0.157284
-0.797747 -0.157275
-0.79744 -0.157267
-0.797133 -0.157258
-0.796826 -0.15725
-0.79652 -0.157241
-0.796213 -0.157233
-0.795906 -0.157224
-0.795598 -0.157215
-0.795291 -0.157207
-0.794984 -0.157198
-0.794677 -0.157189
-0.79437 -0.15718
-0.794062 -0.157171
-0.793755 -0.157162
-0.793447 -0.157153
-0.79314 -0.157144
-0.792832 -0.157135
-0.792524 -0.157125
-0.792216 -0.157116
-0.791909 -0.157107
-0.791601 -0.157097
-0.791293 -0.157088
-0.790985 -0.157078
-0.790677 -0.157069
-0.790368 -0.157059
-0.79006 -0.15705
-0.789752 -0.15704
-0.789444 -0.15703
-0.789135 -0.15702
-0.788827 -0.15701
-0.788518 -0.157001
-0.788209 -0.156991
-0.787901 -0.156981
-0.787592 -0.15697
-0.787283 -0.15696
-0.786974 -0.15695
-0.786665 -0.15694
-0.786356 -0.15693
-0.786047 -0.156919
-0.785738 -0.156909
-0.785429 -0.156899
-0.785119 -0.156888
-0.78481 -0.156878
-0.784501 -0.156867
-0.784191 -0.156856
-0.783882 -0.156846
-0.783572 -0.156835
-0.783262 -0.156824
-0.782952 -0.156813
-0.782643 -0.156802
-0.782333 -0.156791
-0.782023 -0.15678
-0.781713 -0.156769
-0.781402 -0.156758
-0.781092 -0.156747
-0.780782 -0.156736
-0.780472 -0.156724
-0.780161 -0.156713
-0.779851 -0.156702
-0.77954 -0.15669
-0.77923 -0.156679
-0.778919 -0.156667
-0.778608 -0.156656
-0.778297 -0.156644
-0.777986 -0.156632
-0.777675 -0.15662
-0.777364 -0.156609
-0.777053 -0.156597
-0.776742 -0.156585
-0.776431 -0.156573
-0.776119 -0.156561
-0.775808 -0.156549
-0.775497 -0.156537
-0.775185 -0.156524
-0.774873 -0.156512
-0.774562 -0.1565
-0.77425 -0.156487
-0.773938 -0.156475
-0.773626 -0.156463
-0.773314 -0.15645
-0.773002 -0.156437
-0.77269 -0.156425
-0.772378 -0.156412
-0.772065 -0.156399
-0.771753 -0.156387
-0.771441 -0.156374
-0.771128 -0.156361
-0.770816 -0.156348
-0.770503 -0.156335
-0.77019 -0.156322
-0.769877 -0.156309
-0.769565 -0.156296
-0.769252 -0.156282
-0.768939 -0.156269
-0.768625 -0.156256
-0.768312 -0.156242
-0.767999 -0.156229
-0.767686 -0.156215
-0.767372 -0.156202
-0.767059 -0.156188
-0.766745 -0.156174
-0.766432 -0.156161
-0.766118 -0.156147
-0.765804 -0.156133
-0.76549 -0.156119
-0.765176 -0.156105
-0.764862 -0.156091
-0.764548 -0.156077
-0.764234 -0.156063
-0.76392 -0.156049
-0.763606 -0.156035
-0.763291 -0.15602
-0.762977 -0.156006
-0.762662 -0.155992
-0.762348 -0.155977
-0.762033 -0.155963
-0.761718 -0.155948
-0.761403 -0.155934
-0.761088 -0.155919
-0.760773 -0.155904
-0.760458 -0.155889
-0.760143 -0.155875
-0.759828 -0.15586
-0.759513 -0.155845
-0.759197 -0.15583
-0.758882 -0.155815
-0.758566 -0.1558
-0.758251 -0.155784
-0.757935 -0.155769
-0.757619 -0.155754
-0.757303 -0.155739
-0.756987 -0.155723
-0.756671 -0.155708
-0.756355 -0.155692
-0.756039 -0.155677
-0.755723 -0.155661
-0.755407 -0.155645
-0.75509 -0.15563
-0.754774 -0.155614
-0.754457 -0.155598
-0.75414 -0.155582
-0.753824 -0.155566
-0.753507 -0.15555
-0.75319 -0.155534
-0.752873 -0.155518
-0.752556 -0.155502
-0.752239 -0.155485
-0.751922 -0.155469
-0.751604 -0.155453
-0.751287 -0.155436
-0.75097 -0.15542
-0.750652 -0.155403
-0.750335 -0.155387
-0.750017 -0.15537
-0.749699 -0.155353
-0.749381 -0.155337
-0.749063 -0.15532
-0.748745 -0.155303
-0.748427 -0.155286
-0.748109 -0.155269
-0.747791 -0.155252
-0.747473 -0.155235
-0.747154 -0.155218
-0.746836 -0.155201
-0.746517 -0.155183
-0.746198 -0.155166
-0.74588 -0.155149
-0.745561 -0.155131
-0.745242 -0.155114
-0.744923 -0.155096
-0.744604 -0.155079
-0.744285 -0.155061
-0.743966 -0.155043
-0.743646 -0.155025
-0.743327 -0.155007
-0.743008 -0.15499
-0.742688 -0.154972
-0.742368 -0.154954
-0.742049 -0.154936
-0.741729 -0.154917
-0.741409 -0.154899
-0.741089 -0.154881
-0.740769 -0.154863
-0.740449 -0.154844
-0.740129 -0.154826
-0.739808 -0.154807
-0.739488 -0.154789
-0.739168 -0.15477
-0.738847 -0.154752
-0.738527 -0.154733
-0.738206 -0.154714
-0.737885 -0.154695
-0.737564 -0.154676
-0.737243 -0.154657
-0.736922 -0.154638
-0.736601 -0.154619
-0.73628 -0.1546
-0.735959 -0.154581
-0.735637 -0.154562
-0.735316 -0.154543
-0.734995 -0.154523
-0.734673 -0.154504
-0.734351 -0.154484
-0.734029 -0.154465
-0.733708 -0.154445
-0.733386 -0.154426
-0.733064 -0.154406
-0.732742 -0.154386
-0.732419 -0.154366
-0.732097 -0.154346
-0.731775 -0.154327
-0.731452 -0.154307
-0.73113 -0.154286
-0.730807 -0.154266
-0.730485 -0.154246
-0.730162 -0.154226
-0.729839 -0.154206
-0.729516 -0.154185
-0.729193 -0.154165
-0.72887 -0.154144
-0.728547 -0.154124
-0.728224 -0.154103
-0.7279 -0.154083
-0.727577 -0.154062
-0.727253 -0.154041
-0.72693 -0.15402
-0.726606 -0.154
-0.726282 -0.153979
-0.725958 -0.153958
-0.725635 -0.153937
-0.725311 -0.153915
-0.724986 -0.153894
-0.724662 -0.153873
-0.724338 -0.153852
-0.724014 -0.15383
-0.723689 -0.153809
-0.723365 -0.153788
-0.72304 -0.153766
-0.722715 -0.153744
-0.722391 -0.153723
-0.722066 -0.153701
-0.721741 -0.153679
-0.721416 -0.153658
-0.721091 -0.153636
-0.720766 -0.153614
-0.72044 -0.153592
-0.720115 -0.15357
-0.71979 -0.153548
-0.719464 -0.153525
-0.719138 -0.153503
-0.718813 -0.153481
-0.718487 -0.153458
-0.718161 -0.153436
-0.717835 -0.153414
-0.717509 -0.153391
-0.717183 -0.153368
-0.716857 -0.153346
-0.716531 -0.153323
-0.716204 -0.1533
-0.715878 -0.153277
-0.715551 -0.153255
-0.715225 -0.153232
-0.714898 -0.153209
-0.714571 -0.153186
-0.714244 -0.153162
-0.713917 -0.153139
-0.71359 -0.153116
-0.713263 -0.153093
-0.712936 -0.153069
-0.712609 -0.153046
-0.712281 -0.153022
-0.711954 -0.152999
-0.711626 -0.152975
-0.711299 -0.152952
-0.710971 -0.152928
-0.710643 -0.152904
-0.710315 -0.15288
-0.709987 -0.152856
-0.709659 -0.152832
-0.709331 -0.152808
-0.709003 -0.152784
-0.708675 -0.15276
-0.708346 -0.152736
-0.708018 -0.152712
-0.707689 -0.152687
-0.707361 -0.152663
-0.707032 -0.152638
-0.706703 -0.152614
-0.706374 -0.152589
-0.706045 -0.152565
-0.705716 -0.15254
-0.705387 -0.152515
-0.705058 -0.15249
-0.704729 -0.152466
-0.704399 -0.152441
-0.70407 -0.152416
-0.70374 -0.152391
-0.70341 -0.152365
-0.703081 -0.15234
-0.702751 -0.152315
-0.702421 -0.15229
-0.702091 -0.152264
-0.701761 -0.152239
-0.701431 -0.152214
-0.701101 -0.152188
-0.70077 -0.152162
-0.70044 -0.152137
-0.700109 -0.152111
-0.699779 -0.152085
-0.699448 -0.152059
-0.699118 -0.152034
-0.698787 -0.152008
-0.698456 -0.151982
-0.698125 -0.151955
-0.697794 -0.151929
-0.697463 -0.151903
-0.697131 -0.151877
-0.6968 -0.151851
-0.696469 -0.151824
-0.696137 -0.151798
-0.695806 -0.151771
-0.695474 -0.151745
-0.695142 -0.151718
-0.69481 -0.151691
-0.694479 -0.151665
-0.694147 -0.151638
-0.693814 -0.151611
-0.693482 -0.151584
-0.69315 -0.151557
-0.692818 -0.15153
-0.692485 -0.151503
-0.692153 -0.151476
-0.69182 -0.151448
-0.691488 -0.151421
-0.691155 -0.151394
-0.690822 -0.151366
-0.690489 -0.151339
-0.690156 -0.151311
-0.689823 -0.151284
-0.68949 -0.151256
-0.689157 -0.151228
-0.688824 -0.151201
-0.68849 -0.151173
-0.688157 -0.151145
-0.687823 -0.151117
-0.68749 -0.151089
-0.687156 -0.151061
-0.686822 -0.151033
-0.686488 -0.151005
-0.686154 -0.150976
-0.68582 -0.150948
-0.685486 -0.15092
-0.685152 -0.150891
-0.684817 -0.150863
-0.684483 -0.150834
-0.684149 -0.150805
-0.683814 -0.150777
-0.683479 -0.150748
-0.683145 -0.150719
-0.68281 -0.15069
-0.682475 -0.150661
-0.68214 -0.150632
-0.681805 -0.150603
-0.68147 -0.150574
-0.681135 -0.150545
-0.6808 -0.150516
-0.680464 -0.150487
-0.680129 -0.150457
-0.679793 -0.150428
-0.679458 -0.150398
-0.679122 -0.150369
-0.678786 -0.150339
-0.67845 -0.150309
-0.678114 -0.15028
-0.677778 -0.15025
-0.677442 -0.15022
-0.677106 -0.15019
-0.67677 -0.15016
-0.676434 -0.15013
-0.676097 -0.1501
-0.675761 -0.15007
-0.675424 -0.15004
-0.675088 -0.150009
-0.674751 -0.149979
-0.674414 -0.149949
-0.674077 -0.149918
-0.67374 -0.149888
-0.673403 -0.149857
-0.673066 -0.149827
-0.672729 -0.149796
-0.672391 -0.149765
-0.672054 -0.149734
-0.671717 -0.149703
-0.671379 -0.149672
-0.671042 -0.149641
-0.670704 -0.14961
-0.670366 -0.149579
-0.670028 -0.149548
-0.66969 -0.149517
-0.669352 -0.149486
-0.669014 -0.149454
-0.668676 -0.149423
-0.668338 -0.149391
-0.668 -0.14936
-0.667661 -0.149328
-0.667323 -0.149296
-0.666984 -0.149265
-0.666645 -0.149233
-0.666307 -0.149201
-0.665968 -0.149169
-0.665629 -0.149137
-0.66529 -0.149105
-0.664951 -0.149073
-0.664612 -0.149041
-0.664273 -0.149009
-0.663934 -0.148976
-0.663594 -0.148944
-0.663255 -0.148912
-0.662915 -0.148879
-0.662576 -0.148847
-0.662236 -0.148814
-0.661897 -0.148781
-0.661557 -0.148749
-0.661217 -0.148716
-0.660877 -0.148683
-0.660537 -0.14865
-0.660197 -0.148617
-0.659857 -0.148584
-0.659516 -0.148551
-0.659176 -0.148518
-0.658836 -0.148485
-0.658495 -0.148451
-0.658155 -0.148418
-0.657814 -0.148385
-0.657473 -0.148351
-0.657132 -0.148318
-0.656792 -0.148284
-0.656451 -0.148251
-0.65611 -0.148217
-0.655769 -0.148183
-0.655427 -0.148149
-0.655086 -0.148115
-0.654745 -0.148082
-0.654403 -0.148048
-0.654062 -0.148014
-0.65372 -0.147979
-0.653379 -0.147945
-0.653037 -0.147911
-0.652695 -0.147877
-0.652354 -0.147842
-0.652012 -0.147808
-0.65167 -0.147773
-0.651328 -0.147739
-0.650985 -0.147704
-0.650643 -0.14767
-0.650301 -0.147635
-0.649959 -0.1476
-0.649616 -0.147565
-0.649274 -0.14753
-0.648931 -0.147495
-0.648588 -0.14746
-0.648246 -0.147425
-0.647903 -0.14739
-0.64756 -0.147355
-0.647217 -0.14732
-0.646874 -0.147284
-0.646531 -0.147249
-0.646188 -0.147214
